season,date,home_team,away_team,temperature,divisional,week,game_time,over_under,day,ou_result,win_percentage_home,win_percentage_away,spread_home,spread_away,result_home,result_away,vs_line_home,vs_line_away,after_bye_home,after_bye_away,actual_result_home,actual_result_away
2022,2022-12-18,LAC,TEN,66,0,15,afternoon,46.5,Sun,under,0.588,0.412,-3,3,W 17-14,L 14-17,push,push,0,0,-3,3
2022,2022-12-04,LVR,LAC,73,1,13,afternoon,49.5,Sun,under,0.353,0.588,-2.5,2.5,W 27-20,L 20-27,covered,did not cover,0,0,-7,7
2022,2022-11-27,ARI,LAC,64,0,12,afternoon,48.5,Sun,over,0.235,0.588,2.5,-2.5,L 24-25,W 25-24,covered,did not cover,0,0,1,-1
2022,2022-10-23,LAC,SEA,73,0,7,afternoon,50.5,Sun,over,0.588,0.529,-4.5,4.5,L 23-37,W 37-23,did not cover,covered,0,0,14,-14
2022,2022-09-25,LAC,JAX,81,0,3,afternoon,42.5,Sun,over,0.588,0.529,-3,3,L 10-38,W 38-10,did not cover,covered,0,0,28,-28
2022,2022-09-11,LAC,LVR,86,1,1,afternoon,52.5,Sun,under,0.588,0.353,-3.5,3.5,W 24-19,L 19-24,covered,did not cover,0,0,-5,5
2022,2022-12-26,IND,LAC,22,0,16,night,45.5,Mon,under,0.265,0.588,4,-4,L 3-20,W 20-3,did not cover,covered,0,0,17,-17
2022,2022-12-11,LAC,MIA,57,0,14,night,53.5,Sun,under,0.588,0.529,3,-3,W 23-17,L 17-23,covered,did not cover,0,0,-6,6
2022,2022-10-17,LAC,DEN,69,1,6,night,45.5,Mon,under,0.588,0.294,-4.5,4.5,W 19-16 (OT),L 16-19 (OT),did not cover,covered,0,0,-3,3
2021,2021-12-26,CIN,BAL,52,1,16,early,41.5,Sun,over,0.588,0.471,-7,7,W 41-21,L 21-41,covered,did not cover,0,0,-20,20
2021,2021-12-12,CIN,SFO,48,0,14,early,49,Sun,push,0.588,0.588,1.5,-1.5,L 23-26 (OT),W 26-23 (OT),did not cover,covered,0,0,3,-3
2021,2021-12-05,CIN,LAC,48,0,13,early,49.5,Sun,over,0.588,0.529,-3,3,L 22-41,W 41-22,did not cover,covered,0,0,19,-19
2021,2021-11-28,CIN,PIT,43,1,12,early,44,Sun,over,0.588,0.559,-3.5,3.5,W 41-10,L 10-41,covered,did not cover,0,0,-31,31
2021,2021-11-07,CIN,CLE,56,1,9,early,47.5,Sun,over,0.588,0.471,-2.5,2.5,L 16-41,W 41-16,did not cover,covered,0,0,25,-25
2021,2021-10-31,NYJ,CIN,63,0,8,early,43,Sun,over,0.235,0.588,11,-11,W 34-31,L 31-34,covered,did not cover,0,0,-3,3
2021,2021-10-24,BAL,CIN,61,1,7,early,45.5,Sun,over,0.471,0.588,-6.5,6.5,L 17-41,W 41-17,did not cover,covered,0,0,24,-24
2021,2021-10-17,DET,CIN,57,0,6,early,47,Sun,under,0.206,0.588,3.5,-3.5,L 11-34,W 34-11,did not cover,covered,0,0,23,-23
2021,2021-09-26,PIT,CIN,67,1,3,early,43,Sun,under,0.559,0.588,-3,3,L 10-24,W 24-10,did not cover,covered,0,0,14,-14
2021,2021-09-19,CHI,CIN,80,0,2,early,44.5,Sun,under,0.353,0.588,-1.5,1.5,W 20-17,L 17-20,covered,did not cover,0,0,-3,3
2021,2021-09-12,CIN,MIN,81,0,1,early,47.5,Sun,over,0.588,0.471,3,-3,W 27-24 (OT),L 24-27 (OT),covered,did not cover,0,0,-3,3
2021,2021-12-19,DEN,CIN,61,0,15,afternoon,44,Sun,under,0.412,0.588,-3,3,L 10-15,W 15-10,did not cover,covered,0,0,5,-5
2021,2021-09-30,CIN,JAX,65,0,4,night,46.5,Thu,under,0.588,0.176,-7.5,7.5,W 24-21,L 21-24,did not cover,covered,0,0,-3,3
2021,2022-01-09,MIA,NWE,75,1,18,early,40,Sun,over,0.529,0.588,6,-6,W 33-24,L 24-33,covered,did not cover,0,0,-9,9
2021,2022-01-02,NWE,JAX,46,0,17,early,41.5,Sun,over,0.588,0.176,-16.5,16.5,W 50-10,L 10-50,covered,did not cover,0,0,-40,40
2021,2021-11-14,NWE,CLE,48,0,10,early,45,Sun,over,0.588,0.471,-2.5,2.5,W 45-7,L 7-45,covered,did not cover,0,0,-38,38
2021,2021-11-07,CAR,NWE,61,0,9,early,41,Sun,under,0.294,0.588,3.5,-3.5,L 6-24,W 24-6,did not cover,covered,0,0,18,-18
2021,2021-10-24,NWE,NYJ,52,1,7,early,42.5,Sun,over,0.588,0.235,-7,7,W 54-13,L 13-54,covered,did not cover,0,1,-41,41
2021,2021-10-10,HOU,NWE,84,0,5,early,39,Sun,over,0.235,0.588,8,-8,L 22-25,W 25-22,covered,did not cover,0,0,3,-3
2021,2021-09-26,NWE,NOR,73,0,3,early,42.5,Sun,under,0.588,0.529,-3,3,L 13-28,W 28-13,did not cover,covered,0,0,15,-15
2021,2021-09-19,NYJ,NWE,72,1,2,early,43,Sun,under,0.235,0.588,6,-6,L 6-25,W 25-6,did not cover,covered,0,0,19,-19
2021,2021-10-31,LAC,NWE,64,0,8,afternoon,49.5,Sun,over,0.529,0.588,-4.5,4.5,L 24-27,W 27-24,did not cover,covered,1,0,3,-3
2021,2021-09-12,NWE,MIA,81,1,1,afternoon,43.5,Sun,under,0.588,0.529,-3,3,L 16-17,W 17-16,did not cover,covered,0,0,1,-1
2021,2021-12-18,IND,NWE,36,0,15,night,45.5,Sat,under,0.529,0.588,-2.5,2.5,W 27-17,L 17-27,covered,did not cover,1,1,-10,10
2021,2021-11-18,ATL,NWE,53,0,11,night,47,Thu,under,0.412,0.588,7,-7,L 0-25,W 25-0,did not cover,covered,0,0,25,-25
2021,2022-01-02,IND,LVR,27,0,17,early,45,Sun,under,0.529,0.588,-8,8,L 20-23,W 23-20,did not cover,covered,0,0,3,-3
2021,2021-11-07,NYG,LVR,54,0,9,early,46.5,Sun,under,0.235,0.588,3,-3,W 23-16,L 16-23,covered,did not cover,0,1,-7,7
2021,2021-09-19,PIT,LVR,77,0,2,early,47,Sun,under,0.559,0.588,-6,6,L 17-26,W 26-17,did not cover,covered,0,0,9,-9
2021,2021-12-26,LVR,DEN,53,1,16,afternoon,41,Sun,under,0.588,0.412,0,0,W 17-13,L 13-17,covered,did not cover,0,0,-4,4
2021,2021-12-20,CLE,LVR,40,0,15,afternoon,41,Mon,under,0.471,0.588,-3,3,L 14-16,W 16-14,did not cover,covered,0,0,2,-2
2021,2021-12-05,LVR,WAS,70,0,13,afternoon,48,Sun,under,0.588,0.412,-1.5,1.5,L 15-17,W 17-15,did not cover,covered,0,0,2,-2
2021,2021-10-24,LVR,PHI,71,0,7,afternoon,48.5,Sun,over,0.588,0.529,-3,3,W 33-22,L 22-33,covered,did not cover,0,0,-11,11
2021,2021-10-17,DEN,LVR,76,1,6,afternoon,43.5,Sun,over,0.412,0.588,-4,4,L 24-34,W 34-24,did not cover,covered,0,0,10,-10
2021,2021-10-10,LVR,CHI,72,0,5,afternoon,45.5,Sun,under,0.588,0.353,-5.5,5.5,L 9-20,W 20-9,did not cover,covered,0,0,11,-11
2021,2021-09-26,LVR,MIA,87,0,3,afternoon,44,Sun,over,0.588,0.529,-4,4,W 31-28 (OT),L 28-31 (OT),did not cover,covered,0,0,-3,3
2021,2022-01-09,LVR,LAC,57,1,18,night,49,Sun,over,0.588,0.529,3,-3,W 35-32 (OT),L 32-35 (OT),covered,did not cover,0,0,-3,3
2021,2021-10-04,LAC,LVR,73,1,4,night,52,Mon,under,0.529,0.588,-3,3,W 28-14,L 14-28,covered,did not cover,0,0,-14,14
2021,2021-09-13,LVR,BAL,102,0,1,night,50.5,Mon,over,0.588,0.471,4,-4,W 33-27 (OT),L 27-33 (OT),covered,did not cover,0,0,-6,6
2021,2021-11-21,JAX,SFO,68,0,11,early,45,Sun,under,0.176,0.588,6.5,-6.5,L 10-30,W 30-10,did not cover,covered,0,0,20,-20
2021,2021-10-31,CHI,SFO,53,0,8,early,39.5,Sun,over,0.353,0.588,4,-4,L 22-33,W 33-22,did not cover,covered,0,0,11,-11
2021,2021-09-19,PHI,SFO,76,0,2,early,49,Sun,under,0.529,0.588,3,-3,L 11-17,W 17-11,did not cover,covered,0,0,6,-6
2021,2021-09-12,DET,SFO,79,0,1,early,45.5,Sun,over,0.206,0.588,9,-9,L 33-41,W 41-33,covered,did not cover,0,0,8,-8
2021,2022-01-02,SFO,HOU,50,0,17,afternoon,43.5,Sun,under,0.588,0.235,-12.5,12.5,W 23-7,L 7-23,covered,did not cover,0,0,-16,16
2021,2021-12-19,SFO,ATL,46,0,15,afternoon,48,Sun,under,0.588,0.412,-8.5,8.5,W 31-13,L 13-31,covered,did not cover,0,0,-18,18
2021,2021-12-05,SEA,SFO,41,1,13,afternoon,45.5,Sun,over,0.412,0.588,3.5,-3.5,W 30-23,L 23-30,covered,did not cover,0,0,-7,7
2021,2021-11-28,SFO,MIN,68,0,12,afternoon,49,Sun,over,0.588,0.471,-3.5,3.5,W 34-26,L 26-34,covered,did not cover,0,0,-8,8
2021,2021-10-03,SFO,SEA,80,1,4,afternoon,52,Sun,under,0.588,0.412,-2.5,2.5,L 21-28,W 28-21,did not cover,covered,0,0,7,-7
2021,2021-10-24,SFO,IND,64,0,7,night,42.5,Sun,over,0.588,0.529,-4,4,L 18-30,W 30-18,did not cover,covered,1,0,12,-12
2024,2024-12-01,NYJ,SEA,37,0,13,early,42,Sun,over,0.25,0.583,0,0,L 21-26,W 26-21,did not cover,covered,1,0,5,-5
2024,2024-10-20,ATL,SEA,69,0,7,early,52,Sun,under,0.5,0.583,-3,3,L 14-34,W 34-14,did not cover,covered,0,0,20,-20
2024,2024-09-15,NWE,SEA,77,0,2,early,38,Sun,over,0.231,0.583,3,-3,L 20-23 (OT),W 23-20 (OT),push,push,0,0,3,-3
2024,2024-11-24,SEA,ARI,45,1,12,afternoon,47,Sun,under,0.583,0.5,0,0,W 16-6,L 6-16,covered,did not cover,0,1,-10,10
2024,2024-11-17,SFO,SEA,59,1,11,afternoon,48,Sun,under,0.417,0.583,-6.5,6.5,L 17-20,W 20-17,did not cover,covered,0,1,3,-3
2024,2024-11-03,SEA,LAR,52,1,9,afternoon,48,Sun,under,0.583,0.5,1,-1,L 20-26 (OT),W 26-20 (OT),did not cover,covered,0,0,6,-6
2024,2024-10-06,SEA,NYG,61,0,5,afternoon,43,Sun,over,0.583,0.167,-7,7,L 20-29,W 29-20,did not cover,covered,0,0,9,-9
2024,2024-09-22,SEA,MIA,64,0,3,afternoon,41.5,Sun,under,0.583,0.417,-4.5,4.5,W 24-3,L 3-24,covered,did not cover,0,0,-21,21
2024,2024-10-10,SEA,SFO,59,1,6,night,49,Thu,over,0.583,0.417,3.5,-3.5,L 24-36,W 36-24,did not cover,covered,0,0,12,-12
2022,2023-01-01,NYG,IND,52,0,17,early,39,Sun,over,0.559,0.265,-5.5,5.5,W 38-10,L 10-38,covered,did not cover,0,0,-28,28
2022,2022-12-04,NYG,WAS,40,1,13,early,40.5,Sun,under,0.559,0.5,2,-2,T 20-20 (OT),T 20-20 (OT),covered,did not cover,0,0,-0,-0
2022,2022-11-20,NYG,DET,35,0,11,early,44.5,Sun,over,0.559,0.529,-3,3,L 18-31,W 31-18,did not cover,covered,0,0,13,-13
2022,2022-11-13,NYG,HOU,50,0,10,early,41,Sun,under,0.559,0.206,-4.5,4.5,W 24-16,L 16-24,covered,did not cover,1,0,-8,8
2022,2022-10-09,GNB,NYG,64,0,5,early,41.5,Sun,over,0.471,0.559,-8,8,L 22-27,W 27-22,did not cover,covered,0,0,5,-5
2022,2022-10-02,NYG,CHI,59,0,4,early,39,Sun,under,0.559,0.176,-3,3,W 20-12,L 12-20,covered,did not cover,0,0,-8,8
2022,2022-09-18,NYG,CAR,73,0,2,early,43.5,Sun,under,0.559,0.412,-2,2,W 19-16,L 16-19,covered,did not cover,0,0,-3,3
2022,2022-10-30,SEA,NYG,54,0,8,afternoon,44.5,Sun,under,0.529,0.559,-3,3,W 27-13,L 13-27,covered,did not cover,0,0,-14,14
2022,2022-09-11,TEN,NYG,75,0,1,afternoon,44,Sun,under,0.412,0.559,-5,5,L 20-21,W 21-20,did not cover,covered,0,0,1,-1
2022,2022-12-18,WAS,NYG,35,1,15,night,40.5,Sun,under,0.5,0.559,-4.5,4.5,L 12-20,W 20-12,did not cover,covered,1,0,8,-8
2021,2021-11-14,PIT,DET,37,0,10,early,41,Sun,under,0.559,0.206,-6,6,T 16-16 (OT),T 16-16 (OT),did not cover,covered,0,1,-0,-0
2021,2021-10-31,CLE,PIT,57,1,8,early,43,Sun,under,0.471,0.559,-4.5,4.5,L 10-15,W 15-10,did not cover,covered,0,1,5,-5
2021,2021-10-10,PIT,DEN,71,0,5,early,39.5,Sun,over,0.559,0.412,1.5,-1.5,W 27-19,L 19-27,covered,did not cover,0,0,-8,8
2021,2021-12-05,PIT,BAL,50,1,13,afternoon,44,Sun,under,0.559,0.471,4.5,-4.5,W 20-19,L 19-20,covered,did not cover,0,0,-1,1
2021,2022-01-03,PIT,CLE,25,1,17,night,42,Mon,under,0.559,0.471,-2,2,W 26-14,L 14-26,covered,did not cover,0,0,-12,12
2021,2021-12-09,MIN,PIT,36,0,14,night,44,Thu,over,0.471,0.559,-3,3,W 36-28,L 28-36,covered,did not cover,0,0,-8,8
2021,2021-11-21,LAC,PIT,75,0,11,night,47.5,Sun,over,0.529,0.559,-5.5,5.5,W 41-37,L 37-41,did not cover,covered,0,0,-4,4
2021,2021-11-08,PIT,CHI,55,0,9,night,38.5,Mon,over,0.559,0.353,-6.5,6.5,W 29-27,L 27-29,did not cover,covered,0,0,-2,2
2021,2021-10-17,PIT,SEA,49,0,6,night,43,Sun,push,0.559,0.412,-5,5,W 23-20 (OT),L 20-23 (OT),did not cover,covered,0,0,-3,3
2023,2023-12-16,CIN,MIN,53,0,15,early,41,Sat,over,0.529,0.412,-3,3,W 27-24 (OT),L 24-27 (OT),push,push,0,0,-3,3
2023,2023-12-10,CIN,IND,40,0,14,early,44.5,Sun,over,0.529,0.529,-2.5,2.5,W 34-14,L 14-34,covered,did not cover,0,0,-20,20
2023,2023-10-15,CIN,SEA,57,0,6,early,45.5,Sun,under,0.529,0.529,-3,3,W 17-13,L 13-17,covered,did not cover,0,1,-4,4
2023,2023-10-01,TEN,CIN,82,0,4,early,41.5,Sun,under,0.353,0.529,2.5,-2.5,W 27-3,L 3-27,covered,did not cover,0,0,-24,24
2023,2023-10-08,ARI,CIN,95,0,5,afternoon,45.5,Sun,over,0.235,0.529,3,-3,L 20-34,W 34-20,did not cover,covered,0,0,14,-14
2023,2023-12-04,JAX,CIN,61,0,13,night,40,Mon,over,0.529,0.529,-10,10,L 31-34 (OT),W 34-31 (OT),did not cover,covered,0,0,3,-3
2023,2023-12-31,IND,LVR,32,0,17,early,42.5,Sun,over,0.529,0.471,-4,4,W 23-20,L 20-23,did not cover,covered,0,0,-3,3
2023,2023-12-24,ATL,IND,60,0,16,early,45,Sun,under,0.412,0.529,-3,3,W 29-10,L 10-29,covered,did not cover,0,0,-19,19
2023,2023-12-03,TEN,IND,53,1,13,early,42,Sun,over,0.353,0.529,1,-1,L 28-31 (OT),W 31-28 (OT),did not cover,covered,0,0,3,-3
2023,2023-11-26,IND,TAM,37,0,12,early,45.5,Sun,over,0.529,0.529,-2.5,2.5,W 27-20,L 20-27,covered,did not cover,1,0,-7,7
2023,2023-11-12,NWE,IND,47,0,10,early,41.5,Sun,under,0.235,0.529,2.5,-2.5,L 6-10,W 10-6,did not cover,covered,0,0,4,-4
2023,2023-10-29,IND,NOR,51,0,8,early,43.5,Sun,over,0.529,0.529,1.5,-1.5,L 27-38,W 38-27,did not cover,covered,0,0,11,-11
2023,2023-10-08,IND,TEN,53,1,5,early,43.5,Sun,under,0.529,0.353,2.5,-2.5,W 23-16,L 16-23,covered,did not cover,0,0,-7,7
2023,2023-09-10,IND,JAX,72,1,1,early,46.5,Sun,over,0.529,0.529,3.5,-3.5,L 21-31,W 31-21,did not cover,covered,0,0,10,-10
2023,2023-11-05,CAR,IND,75,0,9,afternoon,44.5,Sun,under,0.118,0.529,1.5,-1.5,L 13-27,W 27-13,did not cover,covered,0,0,14,-14
2023,2023-12-24,CAR,GNB,67,0,16,early,37.5,Sun,over,0.118,0.529,4,-4,L 30-33,W 33-30,covered,did not cover,0,0,3,-3
2023,2023-12-17,GNB,TAM,42,0,15,early,42.5,Sun,over,0.529,0.529,-3.5,3.5,L 20-34,W 34-20,did not cover,covered,0,0,14,-14
2023,2023-11-19,GNB,LAC,45,0,11,early,44,Sun,under,0.529,0.294,3,-3,W 23-20,L 20-23,covered,did not cover,0,0,-3,3
2023,2023-10-29,GNB,MIN,39,1,8,early,41.5,Sun,under,0.529,0.412,1.5,-1.5,L 10-24,W 24-10,did not cover,covered,0,0,14,-14
2023,2023-09-24,GNB,NOR,68,0,3,early,41.5,Sun,under,0.529,0.529,-1.5,1.5,W 18-17,L 17-18,did not cover,covered,0,0,-1,1
2023,2023-09-17,ATL,GNB,69,0,2,early,40.5,Sun,over,0.412,0.529,-3,3,W 25-24,L 24-25,did not cover,covered,0,0,-1,1
2023,2024-01-07,GNB,CHI,34,1,18,afternoon,45,Sun,under,0.529,0.412,-3,3,W 17-9,L 9-17,covered,did not cover,0,0,-8,8
2023,2023-09-10,CHI,GNB,75,1,1,afternoon,41.5,Sun,over,0.412,0.529,-1.5,1.5,L 20-38,W 38-20,did not cover,covered,0,0,18,-18
2023,2023-12-31,MIN,GNB,23,1,17,night,43,Sun,push,0.412,0.529,-1.5,1.5,L 10-33,W 33-10,did not cover,covered,0,0,23,-23
2023,2023-12-11,NYG,GNB,39,0,14,night,37,Mon,over,0.353,0.529,6,-6,W 24-22,L 22-24,covered,did not cover,1,0,-2,2
2023,2023-10-09,LVR,GNB,93,0,5,night,44.5,Mon,under,0.471,0.529,-1.5,1.5,W 17-13,L 13-17,covered,did not cover,0,0,-4,4
2023,2024-01-07,TEN,JAX,41,1,18,early,41.5,Sun,over,0.353,0.529,4,-4,W 28-20,L 20-28,covered,did not cover,0,0,-8,8
2023,2023-12-31,JAX,CAR,56,0,17,early,36.5,Sun,under,0.529,0.118,-4,4,W 26-0,L 0-26,covered,did not cover,0,0,-26,26
2023,2023-11-19,JAX,TEN,75,1,11,early,40,Sun,over,0.529,0.353,-6.5,6.5,W 34-14,L 14-34,covered,did not cover,0,0,-20,20
2023,2023-10-01,JAX,ATL,72,0,4,early,42.5,Sun,under,0.529,0.412,-3.5,3.5,W 23-7,L 7-23,covered,did not cover,0,0,-16,16
2023,2023-12-24,TAM,JAX,72,0,16,afternoon,43.5,Sun,under,0.529,0.529,1,-1,W 30-12,L 12-30,covered,did not cover,0,0,-18,18
2023,2023-10-19,NOR,JAX,79,0,7,night,40.5,Thu,over,0.529,0.529,-2.5,2.5,L 24-31,W 31-24,did not cover,covered,0,0,7,-7
2023,2024-01-07,NOR,ATL,52,1,18,early,42,Sun,over,0.529,0.412,-3,3,W 48-17,L 17-48,covered,did not cover,0,0,-31,31
2023,2023-12-31,TAM,NOR,66,1,17,early,42,Sun,under,0.529,0.529,-2.5,2.5,L 13-23,W 23-13,did not cover,covered,0,0,10,-10
2023,2023-12-17,NOR,NYG,56,0,15,early,39.5,Sun,under,0.529,0.353,-5.5,5.5,W 24-6,L 6-24,covered,did not cover,0,0,-18,18
2023,2023-12-10,NOR,CAR,55,1,14,early,38.5,Sun,under,0.529,0.118,-6,6,W 28-6,L 6-28,covered,did not cover,0,0,-22,22
2023,2023-11-26,ATL,NOR,72,1,12,early,42,Sun,under,0.412,0.529,1.5,-1.5,W 24-15,L 15-24,covered,did not cover,1,1,-9,9
2023,2023-11-12,MIN,NOR,51,0,10,early,40.5,Sun,over,0.412,0.529,2.5,-2.5,W 27-19,L 19-27,covered,did not cover,0,0,-8,8
2023,2023-11-05,NOR,CHI,72,0,9,early,42.5,Sun,under,0.529,0.412,-8.5,8.5,W 24-17,L 17-24,did not cover,covered,0,0,-7,7
2023,2023-10-08,NWE,NOR,61,0,5,early,38.5,Sun,under,0.235,0.529,-1.5,1.5,L 0-34,W 34-0,did not cover,covered,0,0,34,-34
2023,2023-10-01,NOR,TAM,82,1,4,early,41,Sun,under,0.529,0.529,-4.5,4.5,L 9-26,W 26-9,did not cover,covered,0,0,17,-17
2023,2023-09-10,NOR,TEN,83,0,1,early,41.5,Sun,under,0.529,0.353,-3,3,W 16-15,L 15-16,did not cover,covered,0,0,-1,1
2023,2023-09-18,CAR,NOR,78,1,2,night,39.5,Mon,under,0.118,0.529,3,-3,L 17-20,W 20-17,push,push,0,0,3,-3
2023,2023-12-24,TEN,SEA,61,0,16,early,41.5,Sun,under,0.353,0.529,3.5,-3.5,L 17-20,W 20-17,covered,did not cover,0,0,3,-3
2023,2024-01-07,ARI,SEA,48,1,18,afternoon,47.5,Sun,under,0.235,0.529,3,-3,L 20-21,W 21-20,covered,did not cover,0,0,1,-1
2023,2023-11-12,SEA,WAS,52,0,10,afternoon,44.5,Sun,over,0.529,0.235,-5.5,5.5,W 29-26,L 26-29,did not cover,covered,0,0,-3,3
2023,2023-10-22,SEA,ARI,56,1,7,afternoon,43.5,Sun,under,0.529,0.235,-8.5,8.5,W 20-10,L 10-20,covered,did not cover,0,0,-10,10
2023,2023-09-24,SEA,CAR,61,0,3,afternoon,43,Sun,over,0.529,0.118,-5,5,W 37-27,L 27-37,covered,did not cover,0,0,-10,10
2023,2023-10-02,NYG,SEA,67,0,4,night,46.5,Mon,under,0.353,0.529,2.5,-2.5,L 3-24,W 24-3,did not cover,covered,0,0,21,-21
2023,2024-01-07,CAR,TAM,54,1,18,early,37,Sun,under,0.118,0.529,4,-4,L 0-9,W 9-0,did not cover,covered,0,0,9,-9
2023,2023-12-10,ATL,TAM,68,1,14,early,41,Sun,over,0.412,0.529,-1,1,L 25-29,W 29-25,did not cover,covered,0,0,4,-4
2023,2023-11-12,TAM,TEN,85,0,10,early,38.5,Sun,under,0.529,0.353,-2.5,2.5,W 20-6,L 6-20,covered,did not cover,0,0,-14,14
2023,2023-10-22,TAM,ATL,79,1,7,early,37.5,Sun,under,0.529,0.412,-3,3,L 13-16,W 16-13,did not cover,covered,0,0,3,-3
2023,2023-09-17,TAM,CHI,89,0,2,early,42,Sun,over,0.529,0.412,-2.5,2.5,W 27-17,L 17-27,covered,did not cover,0,0,-10,10
2023,2023-09-10,MIN,TAM,67,0,1,early,45.5,Sun,under,0.412,0.529,-4.5,4.5,L 17-20,W 20-17,did not cover,covered,0,0,3,-3
2023,2023-12-03,TAM,CAR,81,1,13,afternoon,36.5,Sun,over,0.529,0.118,-3.5,3.5,W 21-18,L 18-21,did not cover,covered,0,0,-3,3
2022,2023-01-01,DET,CHI,38,1,17,early,52.5,Sun,under,0.529,0.176,-6,6,W 41-10,L 10-41,covered,did not cover,0,0,-31,31
2022,2022-12-24,CAR,DET,20,0,16,early,43.5,Sat,over,0.412,0.529,2.5,-2.5,W 37-23,L 23-37,covered,did not cover,0,0,-14,14
2022,2022-12-18,NYJ,DET,38,0,15,early,43.5,Sun,under,0.412,0.529,-1,1,L 17-20,W 20-17,did not cover,covered,0,0,3,-3
2022,2022-12-04,DET,JAX,41,0,13,early,51,Sun,over,0.529,0.529,-1,1,W 40-14,L 14-40,covered,did not cover,0,0,-26,26
2022,2022-11-13,CHI,DET,34,1,10,early,48.5,Sun,over,0.176,0.529,-2.5,2.5,L 30-31,W 31-30,did not cover,covered,0,0,1,-1
2022,2022-11-06,DET,GNB,59,1,9,early,49.5,Sun,under,0.529,0.471,3.5,-3.5,W 15-9,L 9-15,covered,did not cover,0,0,-6,6
2022,2022-10-30,DET,MIA,68,0,8,early,51.5,Sun,over,0.529,0.529,3.5,-3.5,L 27-31,W 31-27,did not cover,covered,0,0,4,-4
2022,2022-10-09,NWE,DET,58,0,5,early,45.5,Sun,under,0.471,0.529,-3,3,W 29-0,L 0-29,covered,did not cover,0,0,-29,29
2022,2022-10-02,DET,SEA,62,0,4,early,48,Sun,over,0.529,0.529,-3.5,3.5,L 45-48,W 48-45,did not cover,covered,0,0,3,-3
2022,2022-09-18,DET,WAS,68,0,2,early,48.5,Sun,over,0.529,0.5,-1.5,1.5,W 36-27,L 27-36,covered,did not cover,0,0,-9,9
2022,2023-01-08,GNB,DET,21,1,18,night,49,Sun,under,0.471,0.529,-5,5,L 16-20,W 20-16,did not cover,covered,0,0,4,-4
2022,2023-01-01,HOU,JAX,70,1,17,early,43,Sun,under,0.206,0.529,3,-3,L 3-31,W 31-3,did not cover,covered,0,0,28,-28
2022,2022-12-11,TEN,JAX,54,1,14,early,41,Sun,over,0.412,0.529,-3.5,3.5,L 22-36,W 36-22,did not cover,covered,0,0,14,-14
2022,2022-11-06,JAX,LVR,81,0,9,early,48,Sun,under,0.529,0.353,2.5,-2.5,W 27-20,L 20-27,covered,did not cover,0,0,-7,7
2022,2022-10-30,JAX,DEN,61,0,8,early,40.5,Sun,under,0.529,0.294,-2,2,L 17-21,W 21-17,did not cover,covered,0,0,4,-4
2022,2022-10-16,IND,JAX,62,1,6,early,41,Sun,over,0.265,0.529,-1.5,1.5,W 34-27,L 27-34,covered,did not cover,0,0,-7,7
2022,2022-10-09,JAX,HOU,80,1,5,early,43.5,Sun,under,0.529,0.206,-7,7,L 6-13,W 13-6,did not cover,covered,0,0,7,-7
2022,2022-09-11,WAS,JAX,74,0,1,early,43,Sun,over,0.5,0.529,-3,3,W 28-22,L 22-28,covered,did not cover,0,0,-6,6
2022,2023-01-07,JAX,TEN,56,1,18,night,40,Sat,under,0.529,0.412,-6.5,6.5,W 20-16,L 16-20,did not cover,covered,0,0,-4,4
2022,2022-12-22,NYJ,JAX,43,0,16,night,37,Thu,under,0.412,0.529,-2,2,L 3-19,W 19-3,did not cover,covered,0,0,16,-16
2022,2023-01-08,MIA,NYJ,75,1,18,early,37,Sun,under,0.529,0.412,-3.5,3.5,W 11-6,L 6-11,covered,did not cover,0,0,-5,5
2022,2023-01-01,NWE,MIA,53,1,17,early,41,Sun,over,0.471,0.529,-2.5,2.5,W 23-21,L 21-23,did not cover,covered,0,0,-2,2
2022,2022-12-25,MIA,GNB,45,0,16,early,49.5,Sun,under,0.529,0.471,-3.5,3.5,L 20-26,W 26-20,did not cover,covered,0,0,6,-6
2022,2022-11-27,MIA,HOU,84,0,12,early,47,Sun,under,0.529,0.206,-14,14,W 30-15,L 15-30,covered,did not cover,1,0,-15,15
2022,2022-11-13,MIA,CLE,85,0,10,early,49.5,Sun,over,0.529,0.412,-3.5,3.5,W 39-17,L 17-39,covered,did not cover,0,1,-22,22
2022,2022-11-06,CHI,MIA,58,0,9,early,45.5,Sun,over,0.176,0.529,4,-4,L 32-35,W 35-32,covered,did not cover,0,0,3,-3
2022,2022-10-09,NYJ,MIA,63,1,5,early,45,Sun,over,0.412,0.529,3.5,-3.5,W 40-17,L 17-40,covered,did not cover,0,0,-23,23
2022,2022-09-11,MIA,NWE,92,1,1,early,46,Sun,under,0.529,0.471,-3,3,W 20-7,L 7-20,covered,did not cover,0,0,-13,13
2022,2022-10-23,MIA,PIT,78,0,7,night,44.5,Sun,under,0.529,0.529,-7.5,7.5,W 16-10,L 10-16,did not cover,covered,0,0,-6,6
2022,2023-01-08,PIT,CLE,36,1,18,early,40,Sun,over,0.529,0.412,-2.5,2.5,W 28-14,L 14-28,covered,did not cover,0,0,-14,14
2022,2022-12-18,CAR,PIT,47,0,15,early,37.5,Sun,over,0.412,0.529,-2.5,2.5,L 16-24,W 24-16,did not cover,covered,0,0,8,-8
2022,2022-12-04,ATL,PIT,52,0,13,early,43,Sun,under,0.412,0.529,-1,1,L 16-19,W 19-16,did not cover,covered,0,0,3,-3
